Run on (40 X 3600 MHz CPU s)
2018-07-24 20:25:09
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",13449,52059,7493.76,ns,,3.44225e+10,,,,1,64,80,1.792e+06,350,1,64,80,1.792e+06,350,3.44225e+10,1.792e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",11161,62739.1,7513.5,ns,,1.38448e+10,,,,1,128,39,868608,174,1,128,39,868608,174,1.38448e+10,868608,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",11287,62038,7500.31,ns,,1.44428e+10,,,,1,128,40,896000,175,1,128,40,896000,175,1.44428e+10,896000,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",5567,125709,7486.37,ns,,3.36625e+09,,,,1,256,19,423168,87,1,256,19,423168,87,3.36625e+09,423168,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5617,124467,6959.71,ns,,3.45537e+09,,,,1,256,20,430080,84,1,256,20,430080,84,3.45537e+09,430080,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2873,243715,6768.12,ns,,7.75201e+08,,,,1,512,9,188928,41,1,512,9,188928,41,7.75201e+08,188928,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2863,244610,6797.66,ns,,8.79114e+08,,,,1,512,10,215040,42,1,512,10,215040,42,8.79114e+08,215040,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",8019,87373.8,6768.4,ns,,4.0902e+10,,,,2,64,80,3.57376e+06,349,2,64,80,3.57376e+06,349,4.0902e+10,3.57376e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8192,85462.2,6728,ns,,4.19367e+10,,,,2,64,80,3.584e+06,350,2,64,80,3.584e+06,350,4.19367e+10,3.584e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",7519,93081.3,6676.47,ns,,1.86634e+10,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,1.86634e+10,1.73722e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7425,94351.5,6704,ns,,1.89928e+10,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,1.89928e+10,1.792e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",5570,125645,6716.06,ns,,6.7359e+09,,,,2,256,19,846336,87,2,256,19,846336,87,6.7359e+09,846336,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5656,123755,6717.44,ns,,6.95048e+09,,,,2,256,20,860160,84,2,256,20,860160,84,6.95048e+09,860160,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2869,243994,6725.76,ns,,1.54863e+09,,,,2,512,9,377856,41,2,512,9,377856,41,1.54863e+09,377856,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2859,244841,6738.58,ns,,1.75657e+09,,,,2,512,10,430080,42,2,512,10,430080,42,1.75657e+09,430080,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",20813,33893.3,7506.45,ns,,2.36866e+10,,,,1,64,112,802816,112,1,64,112,802816,112,2.36866e+10,802816,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5762,121503,7531.45,ns,,6.60736e+09,,,,1,256,56,802816,56,1,256,56,802816,56,6.60736e+09,802816,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",20543,34059.6,7448.7,ns,,5.89273e+09,,,,1,64,56,200704,56,1,64,56,200704,56,5.89273e+09,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",12022,58244.9,7502.16,ns,,1.72293e+09,,,,1,128,28,100352,28,1,128,28,100352,28,1.72293e+09,100352,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2865,244341,7548.09,ns,,1.64282e+09,,,,1,512,28,401408,28,1,512,28,401408,28,1.64282e+09,401408,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12026,58229.7,7474.45,ns,,1.72338e+09,,,,1,128,28,100352,28,1,128,28,100352,28,1.72338e+09,100352,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6122,114501,7520.34,ns,,4.38215e+08,,,,1,256,14,50176,14,1,256,14,50176,14,4.38215e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1504,465426,7614.34,ns,,4.31226e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,4.31226e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1504,465482,7630.36,ns,,4.31175e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,4.31175e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6115,114482,7473.99,ns,,4.38289e+08,,,,1,256,14,50176,14,1,256,14,50176,14,4.38289e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1504,465363,6939.36,ns,,4.31284e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,4.31284e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2978,235011,6753.19,ns,,1.06753e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.06753e+08,25088,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2978,235054,6809.65,ns,,1.06733e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.06733e+08,25088,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",757,924180,7088.47,ns,,1.08585e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,1.08585e+08,100352,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",757,924216,7146.05,ns,,1.08581e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,1.08581e+08,100352,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2979,235041,6787.13,ns,,1.06739e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.06739e+08,25088,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16348,42830,6647.57,ns,,3.74885e+10,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,3.74885e+10,1.60563e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4819,145252,6799.4,ns,,1.10541e+10,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,1.10541e+10,1.60563e+06,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",20698,33813.9,6569.46,ns,,1.18711e+10,,,,2,64,56,401408,56,2,64,56,401408,56,1.18711e+10,401408,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11810,59297.2,6640.36,ns,,3.38471e+09,,,,2,128,28,200704,28,2,128,28,200704,28,3.38471e+09,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2866,244190,6789.57,ns,,3.28766e+09,,,,2,512,28,802816,28,2,512,28,802816,28,3.28766e+09,802816,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11803,59294.4,6674.17,ns,,3.38487e+09,,,,2,128,28,200704,28,2,128,28,200704,28,3.38487e+09,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5863,119218,6883.74,ns,,8.4175e+08,,,,2,256,14,100352,14,2,256,14,100352,14,8.4175e+08,100352,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1446,484087,6896.4,ns,,8.29205e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,8.29205e+08,401408,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1446,484063,6864.28,ns,,8.29247e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,8.29247e+08,401408,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5871,119154,6628.46,ns,,8.42208e+08,,,,2,256,14,100352,14,2,256,14,100352,14,8.42208e+08,100352,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1446,484179,7621.28,ns,,8.29049e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,8.29049e+08,401408,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2861,244702,7567.83,ns,,2.05049e+08,,,,2,512,7,50176,7,2,512,7,50176,7,2.05049e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2861,244670,7538.02,ns,,2.05076e+08,,,,2,512,7,50176,7,2,512,7,50176,7,2.05076e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",726,964637,7775.75,ns,,2.08062e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,2.08062e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",726,964567,7805.37,ns,,2.08077e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,2.08077e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2861,244700,7578.36,ns,,2.05051e+08,,,,2,512,7,50176,7,2,512,7,50176,7,2.05051e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",36745,18952.6,7506.42,ns,,4.54845e+10,,,,1,32,79,862048,341,1,32,79,862048,341,4.54845e+10,862048,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",27680,25279.4,7511.8,ns,,6.82017e+10,,,,2,32,79,1.7241e+06,341,2,32,79,1.7241e+06,341,6.82017e+10,1.7241e+06,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9944,70361.9,7594.03,ns,,4.90065e+10,,,,4,32,79,3.44819e+06,341,4,32,79,3.44819e+06,341,4.90065e+10,3.44819e+06,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",39517,17716.4,7553.93,ns,,1.13938e+10,,,,1,32,38,201856,166,1,32,38,201856,166,1.13938e+10,201856,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",39413,17748.7,7490.82,ns,,2.2746e+10,,,,2,32,38,403712,166,2,32,38,403712,166,2.2746e+10,403712,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",39129,17890.1,7567.03,ns,,4.51324e+10,,,,4,32,38,807424,166,4,32,38,807424,166,4.51324e+10,807424,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",58113,12051.5,7471.37,ns,,3.05888e+10,,,,1,16,48,368640,480,1,16,48,368640,480,3.05888e+10,368640,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",40686,17232.9,7508.58,ns,,1.06959e+10,,,,1,32,24,184320,240,1,32,24,184320,240,1.06959e+10,184320,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",27857,25082.6,7536.96,ns,,3.67426e+09,,,,1,64,12,92160,120,1,64,12,92160,120,3.67426e+09,92160,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14104,49602.4,7506.45,ns,,9.28987e+08,,,,1,128,6,46080,60,1,128,6,46080,60,9.28987e+08,46080,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",25111,27906.9,7493.41,ns,,6.68737e+09,,,,1,64,54,186624,54,1,64,54,186624,54,6.68737e+09,186624,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",25102,27912.1,7530.13,ns,,6.68614e+09,,,,1,64,54,186624,54,1,64,54,186624,54,6.68614e+09,186624,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",12298,56906,7544.15,ns,,1.63976e+09,,,,1,128,27,93312,27,1,128,27,93312,27,1.63976e+09,93312,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6428,108878,7538.17,ns,,4.60847e+08,,,,1,256,14,50176,14,1,256,14,50176,14,4.60847e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3717,188321,7632.39,ns,,1.33219e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.33219e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9215,75929.8,7535.83,ns,,4.22925e+10,,,,1,64,224,3.21126e+06,224,1,64,224,3.21126e+06,224,4.22925e+10,3.21126e+06,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",12203,57395.1,7596.28,ns,,2.79751e+10,,,,1,128,112,1.60563e+06,112,1,128,112,1.60563e+06,112,2.79751e+10,1.60563e+06,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5535,126475,7567.77,ns,,6.34762e+09,,,,1,256,56,802816,56,1,256,56,802816,56,6.34762e+09,802816,1,1
"LAYER_CUDNN_SOFTMAX_FWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2648,264264,7124.33,ns,,1.51897e+09,,,,1,512,28,401408,28,1,512,28,401408,28,1.51897e+09,401408,1,1
