Run on (160 X 4023 MHz CPU s)
2018-08-08 20:50:57
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",6648,105308,12364.3,ns,,1.64966e+10,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,1.64966e+10,1.73722e+06,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6725,104061,12381.1,ns,,1.72207e+10,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,1.72207e+10,1.792e+06,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",4935,141808,12361.8,ns,,5.96819e+09,,,,2,256,19,846336,87,2,256,19,846336,87,5.96819e+09,846336,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4889,143143,12378.8,ns,,6.0091e+09,,,,2,256,20,860160,84,2,256,20,860160,84,6.0091e+09,860160,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",4038,173337,12369.2,ns,,2.17989e+09,,,,2,512,9,377856,41,2,512,9,377856,41,2.17989e+09,377856,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4051,172802,12381.6,ns,,2.48887e+09,,,,2,512,10,430080,42,2,512,10,430080,42,2.48887e+09,430080,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16904,41390.1,12343.2,ns,,1.93963e+10,,,,1,64,112,802816,112,1,64,112,802816,112,1.93963e+10,802816,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5765,121453,12379.7,ns,,6.6101e+09,,,,1,256,56,802816,56,1,256,56,802816,56,6.6101e+09,802816,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",23391,29943.3,12348.6,ns,,6.70281e+09,,,,1,64,56,200704,56,1,64,56,200704,56,6.70281e+09,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13948,50192.6,12470.4,ns,,1.99934e+09,,,,1,128,28,100352,28,1,128,28,100352,28,1.99934e+09,100352,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4080,171622,12394.9,ns,,2.33891e+09,,,,1,512,28,401408,28,1,512,28,401408,28,2.33891e+09,401408,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13962,50185.5,12460.9,ns,,1.99962e+09,,,,1,128,28,100352,28,1,128,28,100352,28,1.99962e+09,100352,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7718,90749.9,12417.4,ns,,5.52904e+08,,,,1,256,14,50176,14,1,256,14,50176,14,5.52904e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2091,334782,12404.3,ns,,5.99507e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,5.99507e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2091,334796,12411,ns,,5.99482e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,5.99482e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7715,90738.2,12433.3,ns,,5.52975e+08,,,,1,256,14,50176,14,1,256,14,50176,14,5.52975e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2091,334822,12414.7,ns,,5.99435e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,5.99435e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4204,166470,12454.8,ns,,1.50706e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.50706e+08,25088,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4205,166472,12428.2,ns,,1.50704e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.50704e+08,25088,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1094,639903,12536.2,ns,,1.56824e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,1.56824e+08,100352,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1094,639908,12492.9,ns,,1.56823e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,1.56823e+08,100352,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4204,166454,12440.7,ns,,1.50721e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.50721e+08,25088,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9893,70771.5,12371.2,ns,,2.26876e+10,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,2.26876e+10,1.60563e+06,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3885,180150,12399.1,ns,,8.91276e+09,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,8.91276e+09,1.60563e+06,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",23328,29978.7,12343.2,ns,,1.33898e+10,,,,2,64,56,401408,56,2,64,56,401408,56,1.33898e+10,401408,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13962,50131.7,12342.4,ns,,4.00353e+09,,,,2,128,28,200704,28,2,128,28,200704,28,4.00353e+09,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2870,243858,12428.2,ns,,3.29215e+09,,,,2,512,28,802816,28,2,512,28,802816,28,3.29215e+09,802816,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13950,50167.7,12373.4,ns,,4.00067e+09,,,,2,128,28,200704,28,2,128,28,200704,28,4.00067e+09,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7694,90892.2,12421.9,ns,,1.10408e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.10408e+09,100352,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2092,334502,12419.9,ns,,1.20001e+09,,,,2,1024,14,401408,14,2,1024,14,401408,14,1.20001e+09,401408,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2092,334674,12442.4,ns,,1.1994e+09,,,,2,1024,14,401408,14,2,1024,14,401408,14,1.1994e+09,401408,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7694,90935.9,12424.4,ns,,1.10355e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.10355e+09,100352,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2091,334879,12434.4,ns,,1.19867e+09,,,,2,1024,14,401408,14,2,1024,14,401408,14,1.19867e+09,401408,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4210,166248,12424.3,ns,,3.01815e+08,,,,2,512,7,50176,7,2,512,7,50176,7,3.01815e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4210,166198,12439.6,ns,,3.01905e+08,,,,2,512,7,50176,7,2,512,7,50176,7,3.01905e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1092,641034,12449.9,ns,,3.13094e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,3.13094e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1092,641013,12468.8,ns,,3.13104e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,3.13104e+08,200704,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_FAST, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4212,166186,12442.9,ns,,3.01926e+08,,,,2,512,7,50176,7,2,512,7,50176,7,3.01926e+08,50176,0,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",19890,35208.3,12362.4,ns,,2.44843e+10,,,,1,32,79,862048,341,1,32,79,862048,341,2.44843e+10,862048,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11809,59306.6,12357.5,ns,,2.90709e+10,,,,2,32,79,1.7241e+06,341,2,32,79,1.7241e+06,341,2.90709e+10,1.7241e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6643,105262,12395.4,ns,,3.27581e+10,,,,4,32,79,3.44819e+06,341,4,32,79,3.44819e+06,341,3.27581e+10,3.44819e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",35154,19897.3,12349.8,ns,,1.01449e+10,,,,1,32,38,201856,166,1,32,38,201856,166,1.01449e+10,201856,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",34646,20174.5,12338.3,ns,,2.0011e+10,,,,2,32,38,403712,166,2,32,38,403712,166,2.0011e+10,403712,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",21059,33249.9,12361.9,ns,,2.42835e+10,,,,4,32,38,807424,166,4,32,38,807424,166,2.42835e+10,807424,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",44610,15695.1,12357.6,ns,,2.34876e+10,,,,1,16,48,368640,480,1,16,48,368640,480,2.34876e+10,368640,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",35504,19715.4,12352.4,ns,,9.34905e+09,,,,1,32,24,184320,240,1,32,24,184320,240,9.34905e+09,184320,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",23377,29936.2,12428.6,ns,,3.07854e+09,,,,1,64,12,92160,120,1,64,12,92160,120,3.07854e+09,92160,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",13859,50493.5,12429.6,ns,,9.12593e+08,,,,1,128,6,46080,60,1,128,6,46080,60,9.12593e+08,46080,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",23209,30152.5,12341.3,ns,,6.18935e+09,,,,1,64,54,186624,54,1,64,54,186624,54,6.18935e+09,186624,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",23207,30159.4,12371.6,ns,,6.18792e+09,,,,1,64,54,186624,54,1,64,54,186624,54,6.18792e+09,186624,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",13844,50582.2,12440,ns,,1.84476e+09,,,,1,128,27,93312,27,1,128,27,93312,27,1.84476e+09,93312,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7714,90721.1,12427.3,ns,,5.5308e+08,,,,1,256,14,50176,14,1,256,14,50176,14,5.5308e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4204,166438,12466.7,ns,,1.50734e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.50734e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7305,95814.1,12387.6,ns,,3.35156e+10,,,,1,64,224,3.21126e+06,224,1,64,224,3.21126e+06,224,3.35156e+10,3.21126e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6961,100575,12366.9,ns,,1.59645e+10,,,,1,128,112,1.60563e+06,112,1,128,112,1.60563e+06,112,1.59645e+10,1.60563e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5765,121427,12390.4,ns,,6.61152e+09,,,,1,256,56,802816,56,1,256,56,802816,56,6.61152e+09,802816,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4079,171564,12384.9,ns,,2.3397e+09,,,,1,512,28,401408,28,1,512,28,401408,28,2.3397e+09,401408,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4063,172300,12468.9,ns,,5.82426e+08,,,,1,512,14,100352,14,1,512,14,100352,14,5.82426e+08,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4205,166488,12440.7,ns,,1.5069e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.5069e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4101,170661,12457.9,ns,,3.76332e+10,,,,2,64,224,6.42253e+06,224,2,64,224,6.42253e+06,224,3.76332e+10,6.42253e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5600,125015,12395.6,ns,,2.56871e+10,,,,2,128,112,3.21126e+06,112,2,128,112,3.21126e+06,112,2.56871e+10,3.21126e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3887,180162,12421,ns,,8.91215e+09,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,8.91215e+09,1.60563e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2870,243906,12421.3,ns,,3.2915e+09,,,,2,512,28,802816,28,2,512,28,802816,28,3.2915e+09,802816,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4062,172375,12382.2,ns,,1.16435e+09,,,,2,512,14,200704,14,2,512,14,200704,14,1.16435e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4214,166082,12462.7,ns,,3.02117e+08,,,,2,512,7,50176,7,2,512,7,50176,7,3.02117e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_HALF<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",16905,41391.1,12356.7,ns,,1.93959e+10,,,,1,64,112,802816,112,1,64,112,802816,112,1.93959e+10,802816,1,1
